"PropertyID","AskingRate","QuarterOff","BldgClass","ST","Quarters","ListAge","Floor","AvgSqft","Latitude","Longitude","LeaseTermTypeID","LeaseTermLow","LeaseTermHigh","SubmarketName","SpaceForLeaseID"
1283596,15,"2010Q3","2_ClassB","1_Net",7,78,2,1250,42.2982403,-71.0604944,1,1,1,"Roxbury/Dorchester",3619106
1283596,15,"2010Q3","2_ClassB","1_Net",4,79,2,1500,42.2982403,-71.0604944,1,1,1,"Roxbury/Dorchester",4344156
1444563,22,"2010Q3","3_ClassC","2_Between",11,88,1,4645,42.346417,-71.050584,1,5,10,"Seaport",2733802
1488106,16,"2010Q3","2_ClassB","1_Net",1,3,2,1378,42.0561509,-71.0693818,5,NA,NA,"Route 24",5245635
5017911,21,"2010Q3","2_ClassB","1_Net",2,5,1,1750,42.3103163,-71.1041274,5,NA,NA,"Roxbury/Dorchester",4660412
5720941,20,"2010Q3","3_ClassC","1_Net",6,1,1,925,42.195987,-70.724613,1,2,5,"Route 3 Corridor",3817130
5720941,20,"2010Q3","3_ClassC","2_Between",6,1,2,2050,42.195987,-70.724613,1,2,5,"Route 3 Corridor",3817162
5861085,10,"2010Q3","3_ClassC","1_Net",14,87,2,2350,42.3395428,-71.0361842,1,5,10,"Seaport",5410875
5861085,10,"2010Q3","3_ClassC","1_Net",14,87,2,1150,42.3395428,-71.0361842,1,5,10,"Seaport",2413776
6424189,18,"2010Q3","2_ClassB","1_Net",5,19,1,1300,41.9527031,-70.7087036,5,NA,NA,"Route 3 South",4021936
6630376,17.68,"2010Q3","2_ClassB","2_Between",0,1,2,1900,42.355427,-71.136433,5,NA,NA,"Brighton/Allston/Fenway",5292427
6732571,10.38,"2010Q3","3_ClassC","3_FullService",8,5,2,1850,42.3588364,-71.1461413,1,3,5,"Brighton/Allston/Fenway",3519334
6966992,20,"2010Q3","2_ClassB","3_FullService",6,1,1,700,42.2890076,-71.0635896,5,NA,NA,"Roxbury/Dorchester",3902317
7031256,15,"2010Q3","2_ClassB","1_Net",1,7,1,1000,42.087886,-71.055269,1,1,3,"Route 24",5166004
7076928,18,"2010Q3","2_ClassB","3_FullService",5,1,3,376,42.1942809,-70.7250517,1,1,5,"Route 3 Corridor",5339354
7076928,18,"2010Q3","2_ClassB","3_FullService",5,1,3,438,42.1942809,-70.7250517,1,1,5,"Route 3 Corridor",4116529
7095652,22,"2010Q3","2_ClassB","2_Between",4,95,1,600,41.9554527,-70.6633358,1,2,2,"Route 3 South",4289398
7285572,15,"2010Q3","3_ClassC","3_FullService",2,30,1,10000,42.074173,-71.038578,1,5,5,"Route 24",4927164
112985,10.4,"2010Q4","2_ClassB","2_Between",1,21,2,750,42.0352393,-70.9588742,5,NA,NA,"Route 3 South",5516210
220865,13.5,"2010Q4","2_ClassB","1_Net",2,20,1,1050,42.2478548,-70.9212124,1,3,5,"Route 3 Corridor",5133419
221160,16.5,"2010Q4","2_ClassB","2_Between",9,19,1,2371,42.1624268,-70.9082548,5,NA,NA,"Route 3 Corridor",3462213
221219,18.5,"2010Q4","2_ClassB","2_Between",3,12,1,3625,42.1602434,-70.8804687,5,NA,NA,"Route 3 Corridor",4701658
222350,28,"2010Q4","2_ClassB","3_FullService",14,18,1,1854,42.346732,-71.0497215,1,3,5,"Seaport",2435409
222350,28,"2010Q4","2_ClassB","3_FullService",15,18,1,1415,42.346732,-71.0497215,1,3,5,"Seaport",2062727
222670,15,"2010Q4","3_ClassC","2_Between",7,29,2,2625,42.357363,-71.134035,5,NA,NA,"Brighton/Allston/Fenway",3851147
223238,15,"2010Q4","3_ClassC","2_Between",7,29,1,1984,42.3592418,-71.1499926,1,1,2,"Brighton/Allston/Fenway",3751678
623242,18.5,"2010Q4","3_ClassC","2_Between",6,99,5,1000,42.3500442,-71.0485615,5,NA,NA,"Seaport",3971187
647589,23,"2010Q4","2_ClassB","3_FullService",2,13,3,4304,42.3660811,-71.059331,5,NA,NA,"North End/Waterfront",5120120
885592,8,"2010Q4","3_ClassC","1_Net",1,44,1,1056,42.103864,-70.799249,1,1,5,"Route 3 South",5498023
1186960,12,"2010Q4","2_ClassB","3_FullService",1,27,1,1900,41.957852,-70.703497,5,NA,NA,"Route 3 South",5515499
1444563,22,"2010Q4","3_ClassC","2_Between",1,91,1,3024,42.346417,-71.050584,1,5,10,"Seaport",5358390
1488106,16,"2010Q4","2_ClassB","1_Net",7,2,2,1143,42.0561509,-71.0693818,5,NA,NA,"Route 24",3801504
5607236,19,"2010Q4","2_ClassB","3_FullService",6,0,2,1971,42.107167,-70.75391,5,NA,NA,"Route 3 South",4191398
5720941,15,"2010Q4","3_ClassC","1_Net",7,1,1,2050,42.195987,-70.724613,1,2,5,"Route 3 Corridor",3922139
5735856,22.5,"2010Q4","2_ClassB","2_Between",1,25,1,400,42.0144655,-70.7227802,1,3,3,"Route 3 South",5468576
5861085,10,"2010Q4","3_ClassC","1_Net",15,87,2,1350,42.3395428,-71.0361842,1,5,10,"Seaport",5503913
5861085,10,"2010Q4","3_ClassC","1_Net",15,87,2,1100,42.3395428,-71.0361842,1,5,10,"Seaport",5690854
6570153,20,"2010Q4","3_ClassC","3_FullService",5,31,1,900,41.6578664,-70.813443,1,1,1,"Attleboro/New Bedford",4252957
6732571,23.38,"2010Q4","3_ClassC","3_FullService",9,5,2,450,42.3588364,-71.1461413,1,3,5,"Brighton/Allston/Fenway",3519336
6970117,20,"2010Q4","2_ClassB","2_Between",7,104,2,3656.5,42.3488959,-71.0487572,5,NA,NA,"Seaport",5733276
7076928,17.16,"2010Q4","2_ClassB","2_Between",1,2,3,437,42.1942809,-70.7250517,5,NA,NA,"Route 3 Corridor",5511964
7140444,14.18,"2010Q4","2_ClassB","2_Between",5,24,2,677,42.279635,-70.869506,1,1,1,"Route 3 Corridor",4233700
7750144,11.25,"2010Q4","3_ClassC","2_Between",0,80,1,600,42.0599454,-71.0116515,1,1,3,"Route 24",5576090
9962,26.18,"2011Q1","2_ClassB","3_FullService",1,29,2,825,42.3632499,-71.0501992,1,1,1,"North End/Waterfront",5666824
9962,21.33,"2011Q1","2_ClassB","2_Between",1,29,1,900,42.3632499,-71.0501992,1,1,1,"North End/Waterfront",5666810
219743,15,"2011Q1","3_ClassC","3_FullService",0,26,1,850,42.3527693,-71.1269329,5,NA,NA,"Brighton/Allston/Fenway",5803152
220840,16.5,"2011Q1","2_ClassB","2_Between",7,23,2,1600,42.0548116,-71.0624506,5,NA,NA,"Route 24",3978019
220971,19,"2011Q1","3_ClassC","3_FullService",10,32,3,750,42.107539,-70.759612,5,NA,NA,"Route 3 Corridor",3340067
220974,17,"2011Q1","2_ClassB","2_Between",13,19,3,2511,42.1619084,-70.9081315,5,NA,NA,"Route 3 Corridor",2689814
221127,18,"2011Q1","2_ClassB","3_FullService",2,19,1,2185,41.8770808,-70.923474,1,3,5,"Attleboro/New Bedford",5431418
221230,19,"2011Q1","2_ClassB","3_FullService",6,22,2,1200,42.158884,-70.904284,1,1,5,"Route 3 Corridor",4377619
222885,25,"2011Q1","2_ClassB","1_Net",3,22,1,2750,42.3650187,-71.0579909,5,NA,NA,"North End/Waterfront",5054607
222885,25,"2011Q1","2_ClassB","1_Net",1,22,1,1955,42.3650187,-71.0579909,1,5,5,"North End/Waterfront",5617071
223355,22,"2011Q1","2_ClassB","3_FullService",3,26,3,971,42.288026,-71.041965,1,1,3,"Roxbury/Dorchester",5132179
223355,22,"2011Q1","2_ClassB","2_Between",2,26,3,761,42.288026,-71.041965,1,1,3,"Roxbury/Dorchester",5442634
667932,11,"2011Q1","3_ClassC","1_Net",1,90,2,2500,42.391132,-71.037402,1,3,5,"Chelsea/Revere",5589679
1189446,26.88,"2011Q1","3_ClassC","3_FullService",8,69,1,1250,42.320841,-71.111535,5,NA,NA,"Roxbury/Dorchester",3915918
1189802,26,"2011Q1","3_ClassC","1_Net",7,49,2,1600,42.180635,-70.90261,1,5,5,"Route 3 Corridor",4186035
4104667,11.5,"2011Q1","2_ClassB","1_Net",4,3,1,9563,42.333187,-71.0706475,5,NA,NA,"Roxbury/Dorchester",4703095
4104667,11.5,"2011Q1","2_ClassB","1_Net",4,3,2,9563,42.333187,-71.0706475,5,NA,NA,"Roxbury/Dorchester",4703096
4104667,11.5,"2011Q1","2_ClassB","1_Net",4,3,3,9563,42.333187,-71.0706475,5,NA,NA,"Roxbury/Dorchester",4703102
5623247,30,"2011Q1","2_ClassB","3_FullService",3,10,1,3850,42.3293034,-71.086375,5,NA,NA,"Roxbury/Dorchester",5208482
6106109,10.2,"2011Q1","2_ClassB","3_FullService",14,107,3,500,41.9520364,-70.6577394,5,NA,NA,"Route 3 South",2641984
6630376,19.2,"2011Q1","2_ClassB","2_Between",2,1,4,875,42.355427,-71.136433,5,NA,NA,"Brighton/Allston/Fenway",5292449
7095652,18,"2011Q1","2_ClassB","3_FullService",2,96,3,1000,41.9554527,-70.6633358,1,2,2,"Route 3 South",5273450
7103268,12,"2011Q1","2_ClassB","3_FullService",1,15,1,2000,41.827207,-70.558944,1,1,10,"Route 3 South",5585814
7761011,15,"2011Q1","2_ClassB","3_FullService",2,30,1,1900,41.9626353,-70.6969978,1,1,5,"Route 3 South",5519800
220956,15,"2011Q2","3_ClassC","2_Between",1,23,1,1600,42.107976,-70.755346,1,1,5,"Route 3 Corridor",5920319
220971,19,"2011Q2","3_ClassC","3_FullService",11,32,2,875,42.107539,-70.759612,5,NA,NA,"Route 3 Corridor",5506837
220980,19,"2011Q2","2_ClassB","2_Between",10,23,2,998,41.9654644,-70.6704978,5,NA,NA,"Route 3 South",3720249
220980,19,"2011Q2","2_ClassB","2_Between",3,25,2,1701,41.9654644,-70.6704978,5,NA,NA,"Route 3 South",5370012
221127,18,"2011Q2","2_ClassB","3_FullService",6,18,2,932,41.8770808,-70.923474,1,3,5,"Attleboro/New Bedford",4448130
221147,12.5,"2011Q2","3_ClassC","2_Between",7,32,1,750,42.168121,-70.884787,1,3,5,"Route 3 Corridor",4303407
222082,17,"2011Q2","2_ClassB","2_Between",8,21,2,1600,42.3592184,-71.1467979,1,1,5,"Brighton/Allston/Fenway",4048909
222280,23,"2011Q2","2_ClassB","2_Between",1,22,3,2522,42.365657,-71.0588784,1,3,5,"North End/Waterfront",5830747
222556,45,"2011Q2","2_ClassB","2_Between",1,32,2,400,42.365596,-71.050603,5,NA,NA,"North End/Waterfront",5974938
223233,22,"2011Q2","2_ClassB","3_FullService",2,30,3,1200,42.3470967,-71.1414663,1,1,5,"Brighton/Allston/Fenway",5739218
223233,22,"2011Q2","2_ClassB","3_FullService",1,31,3,650,42.3470967,-71.1414663,1,1,5,"Brighton/Allston/Fenway",5814725
223233,22,"2011Q2","2_ClassB","3_FullService",6,29,3,3250,42.3470967,-71.1414663,1,1,5,"Brighton/Allston/Fenway",4548621
223355,22,"2011Q2","2_ClassB","2_Between",4,26,2,966,42.288026,-71.041965,1,1,3,"Roxbury/Dorchester",5132111
775357,14,"2011Q2","2_ClassB","2_Between",1,8,1,2525,41.949203,-70.71161,1,1,10,"Route 3 South",5865809
775662,10,"2011Q2","3_ClassC","2_Between",15,107,2,1200,41.9550058,-70.6625377,5,NA,NA,"Route 3 South",2642121
1488106,16,"2011Q2","2_ClassB","1_Net",1,4,2,2994,42.0561509,-71.0693818,5,NA,NA,"Route 24",5838532
1495550,14.5,"2011Q2","3_ClassC","2_Between",4,23,1,6000,41.9060653,-70.9591877,1,1,5,"Route 3 South",5091374
4612324,15,"2011Q2","2_ClassB","2_Between",3,2,2,1100,42.3039459,-71.0590498,5,NA,NA,"Roxbury/Dorchester",5336234
5676285,13.5,"2011Q2","3_ClassC","1_Net",2,22,1,11174,42.2478603,-70.9211483,1,3,5,"Route 3 Corridor",5736088
5676285,13.5,"2011Q2","3_ClassC","1_Net",6,21,2,14117,42.2478603,-70.9211483,1,3,5,"Route 3 Corridor",4448356
5676285,13.5,"2011Q2","3_ClassC","1_Net",6,21,2,1173,42.2478603,-70.9211483,1,3,5,"Route 3 Corridor",4448336
5676285,13.5,"2011Q2","3_ClassC","1_Net",10,20,2,2269,42.2478603,-70.9211483,1,3,5,"Route 3 Corridor",3633452
6120122,22,"2011Q2","2_ClassB","1_Net",6,3,2,6608,42.1810824,-70.9012939,5,NA,NA,"Route 3 Corridor",4612203
6970117,20,"2011Q2","2_ClassB","2_Between",2,105,4,1852,42.3488959,-71.0487572,5,NA,NA,"Seaport",5733189
7095652,18,"2011Q2","2_ClassB","3_FullService",1,97,1,800,41.9554527,-70.6633358,1,3,5,"Route 3 South",5971655
7750144,11.25,"2011Q2","3_ClassC","2_Between",3,80,1,860,42.0599454,-71.0116515,1,1,3,"Route 24",5497762
9984,18.43,"2011Q3","2_ClassB","2_Between",3,11,2,1367,42.348714,-71.160334,1,3,5,"Brighton/Allston/Fenway",5527994
49337,13,"2011Q3","3_ClassC","3_FullService",7,22,1,738,42.180143,-70.913842,5,NA,NA,"Route 3 Corridor",4601296
220853,20,"2011Q3","2_ClassB","2_Between",15,19,1,2275,42.1626139,-70.8995734,5,NA,NA,"Route 3 Corridor",2680494
220853,20,"2011Q3","2_ClassB","2_Between",5,22,2,2500,42.1626139,-70.8995734,5,NA,NA,"Route 3 Corridor",5251194
220865,13.5,"2011Q3","2_ClassB","1_Net",1,21,2,2456,42.2478548,-70.9212124,1,3,5,"Route 3 Corridor",6199987
221082,18,"2011Q3","2_ClassB","2_Between",8,24,3,500,42.115486,-70.83009,5,NA,NA,"Route 3 Corridor",4203057
221082,18,"2011Q3","2_ClassB","2_Between",8,24,3,430,42.115486,-70.83009,5,NA,NA,"Route 3 Corridor",4203058
221082,18,"2011Q3","2_ClassB","2_Between",6,25,3,500,42.115486,-70.83009,5,NA,NA,"Route 3 Corridor",4942021
222280,25,"2011Q3","2_ClassB","3_FullService",5,21,5,3038.5,42.365657,-71.0588784,1,3,5,"North End/Waterfront",5258327
222350,28,"2011Q3","2_ClassB","3_FullService",14,19,3,2177.5,42.346732,-71.0497215,5,NA,NA,"Seaport",3164411
222400,27,"2011Q3","3_ClassC","2_Between",2,12,2,3878.5,42.351414,-71.049558,1,3,5,"Seaport",5792689
222469,23,"2011Q3","3_ClassC","3_FullService",11,53,1,890,42.3509365,-71.1460602,1,2,5,"Brighton/Allston/Fenway",3621940
223137,16,"2011Q3","3_ClassC","2_Between",4,20,4,2500,42.3394422,-71.0373744,1,1,5,"Seaport",5410754
223671,12,"2011Q3","2_ClassB","1_Net",4,29,1,3300,42.394291,-71.040241,5,NA,NA,"Chelsea/Revere",5369580
659290,13.1,"2011Q3","3_ClassC","3_FullService",6,37,1,1237,42.0164254,-71.0206574,1,1,1,"Route 3 South",4694755
1189446,15,"2011Q3","3_ClassC","3_FullService",2,71,1,400,42.320841,-71.111535,1,1,3,"Roxbury/Dorchester",5777791
5720941,20,"2011Q3","3_ClassC","1_Net",4,2,1,1130,42.195987,-70.724613,1,2,5,"Route 3 Corridor",5349144
5720941,20,"2011Q3","3_ClassC","2_Between",1,3,2,525,42.195987,-70.724613,1,1,3,"Route 3 Corridor",6032676
5720941,25,"2011Q3","3_ClassC","2_Between",10,1,2,900,42.195987,-70.724613,1,2,5,"Route 3 Corridor",3817158
5861085,18,"2011Q3","3_ClassC","2_Between",1,4,2,1600,42.3395428,-71.0361842,1,5,10,"Seaport",6194513
6120128,12,"2011Q3","3_ClassC","1_Net",1,59,2,500,42.1802612,-70.9001593,1,1,1,"Route 3 Corridor",6207277
6970117,20,"2011Q3","2_ClassB","2_Between",1,106,5,1375,42.3488959,-71.0487572,5,NA,NA,"Seaport",6170074
6970117,20,"2011Q3","2_ClassB","2_Between",10,104,4,2539,42.3488959,-71.0487572,5,NA,NA,"Seaport",6074376
6970117,20,"2011Q3","2_ClassB","2_Between",1,106,5,1711,42.3488959,-71.0487572,5,NA,NA,"Seaport",6134702
6970117,20,"2011Q3","2_ClassB","2_Between",3,105,4,1711,42.3488959,-71.0487572,5,NA,NA,"Seaport",5733197
6970117,20,"2011Q3","2_ClassB","2_Between",10,104,5,925.5,42.3488959,-71.0487572,5,NA,NA,"Seaport",5733306
6970117,20,"2011Q3","2_ClassB","2_Between",2,106,4,1033,42.3488959,-71.0487572,5,NA,NA,"Seaport",5954699
7082626,17,"2011Q3","2_ClassB","2_Between",1,51,1,900,42.1139425,-70.8180157,1,1,5,"Route 3 Corridor",6152620
8002495,16.36,"2011Q3","3_ClassC","2_Between",1,61,2,1100,42.3088288,-71.1053872,1,1,1,"Roxbury/Dorchester",6055435
9962,17.68,"2011Q4","2_ClassB","1_Net",3,30,1,2629,42.3632499,-71.0501992,5,NA,NA,"North End/Waterfront",5779415
9962,25,"2011Q4","2_ClassB","3_FullService",3,30,1,1422,42.3632499,-71.0501992,2,12,12,"North End/Waterfront",5770086
9962,33.33,"2011Q4","2_ClassB","3_FullService",7,29,2,900,42.3632499,-71.0501992,2,12,12,"North End/Waterfront",4978764
101621,13,"2011Q4","2_ClassB","3_FullService",2,26,2,600,42.1618676,-70.8642373,5,NA,NA,"Route 3 Corridor",6000737
101621,13,"2011Q4","2_ClassB","3_FullService",3,26,3,1000,42.1618676,-70.8642373,5,NA,NA,"Route 3 Corridor",5854582
221058,10.67,"2011Q4","3_ClassC","2_Between",2,81,2,900,42.074977,-71.041362,1,1,1,"Route 24",6182241
221140,13.5,"2011Q4","2_ClassB","2_Between",1,22,1,2000,41.8831608,-70.9105265,1,1,1,"Route 3 South",6318490
221255,10.58,"2011Q4","3_ClassC","2_Between",0,29,1,1700,42.105672,-70.748603,5,NA,NA,"Route 3 South",6451688
222280,25,"2011Q4","2_ClassB","3_FullService",11,20,3,1209,42.365657,-71.0588784,1,3,5,"North End/Waterfront",5023482
222469,23,"2011Q4","3_ClassC","3_FullService",4,55,3,1285,42.3509365,-71.1460602,1,5,5,"Brighton/Allston/Fenway",5598837
403240,18,"2011Q4","3_ClassC","2_Between",3,51,1,1000,42.279028,-71.069932,1,1,1,"Roxbury/Dorchester",5979634
623242,18.5,"2011Q4","3_ClassC","2_Between",0,101,2,3000,42.3500442,-71.0485615,5,NA,NA,"Seaport",6494372
784556,14,"2011Q4","2_ClassB","3_FullService",1,7,2,1759,42.1553403,-70.8758328,5,NA,NA,"Route 3 Corridor",6349571
1352061,15,"2011Q4","2_ClassB","1_Net",5,22,1,1500,41.921507,-70.655622,5,NA,NA,"Route 3 South",5380570
1352061,15,"2011Q4","2_ClassB","1_Net",14,20,1,550,41.921507,-70.655622,5,NA,NA,"Route 3 South",3184629
5720941,20,"2011Q4","3_ClassC","2_Between",9,1,2,1700,42.195987,-70.724613,1,2,5,"Route 3 Corridor",4395700
5720941,18,"2011Q4","3_ClassC","2_Between",6,2,2,1800,42.195987,-70.724613,1,2,5,"Route 3 Corridor",5184076
5720941,15,"2011Q4","3_ClassC","1_Net",4,2,1,3000,42.195987,-70.724613,5,NA,NA,"Route 3 Corridor",5609573
5720941,15,"2011Q4","3_ClassC","1_Net",5,2,1,680,42.195987,-70.724613,5,NA,NA,"Route 3 Corridor",5374670
6120128,16.5,"2011Q4","3_ClassC","1_Net",2,59,1,1200,42.1802612,-70.9001593,1,1,3,"Route 3 Corridor",6207275
6630376,18,"2011Q4","2_ClassB","2_Between",1,2,3,1700,42.355427,-71.136433,5,NA,NA,"Brighton/Allston/Fenway",6293822
6970117,20,"2011Q4","2_ClassB","1_Net",11,104,1,2629,42.3488959,-71.0487572,5,NA,NA,"Seaport",5895875
6970117,20,"2011Q4","2_ClassB","2_Between",3,106,2,6000,42.3488959,-71.0487572,5,NA,NA,"Seaport",5911416
7285572,16,"2011Q4","3_ClassC","1_Net",1,31,1,10000,42.074173,-71.038578,1,5,5,"Route 24",6279334
7583514,22,"2011Q4","2_ClassB","3_FullService",6,85,1,1600,42.363048,-71.1381695,1,5,10,"Brighton/Allston/Fenway",5082606
7583514,16,"2011Q4","2_ClassB","3_FullService",5,85,2,1800,42.363048,-71.1381695,1,5,10,"Brighton/Allston/Fenway",5332156
9934,27,"2005Q2","1_ClassA","2_Between",2,6,4,955,42.3556124,-71.0575809,1,5,10,"Financial District",866125
41739,29.5,"2005Q2","2_ClassB","2_Between",0,30,8,3025,42.3542993,-71.0565553,5,NA,NA,"Financial District",1078488
41742,40,"2005Q2","1_ClassA","3_FullService",9,1,19,8250,42.3557852,-71.0519208,1,5,15,"Financial District",468596
85987,32,"2005Q2","1_ClassA","3_FullService",1,8,18,4076,42.3553015,-71.0567776,1,3,5,"Financial District",919736
222077,35,"2005Q2","1_ClassA","2_Between",2,39,4,15388,42.3472908,-71.0817203,NA,NA,NA,"Back Bay",867272
222077,40,"2005Q2","1_ClassA","2_Between",7,38,33,2592,42.3472908,-71.0817203,NA,NA,NA,"Back Bay",559631
222107,16,"2005Q2","2_ClassB","3_FullService",5,4,2,10000,42.3813318,-71.0795374,NA,NA,NA,"Charlestown/East Boston",665849
222127,30,"2005Q2","1_ClassA","3_FullService",14,17,5,10017,42.3569544,-71.053969,1,5,5,"Financial District",243633
222127,30,"2005Q2","1_ClassA","3_FullService",10,18,5,1911,42.3569544,-71.053969,1,5,5,"Financial District",427884
222142,30,"2005Q2","1_ClassA","2_Between",3,13,2,11900,42.3509515,-71.0716196,1,3,5,"Back Bay",797005
222165,25,"2005Q2","2_ClassB","3_FullService",8,91,1,1455,42.3579988,-71.0560196,1,3,5,"Financial District",543273
222169,27,"2005Q2","2_ClassB","2_Between",4,3,3,1223,42.356436,-71.057967,1,3,5,"Financial District",722352
222188,25,"2005Q2","2_ClassB","2_Between",10,19,3,4241.5,42.3546878,-71.0549904,1,5,10,"Financial District",439887
222188,25,"2005Q2","2_ClassB","2_Between",10,19,4,4241.5,42.3546878,-71.0549904,1,5,10,"Financial District",439888
222188,26,"2005Q2","2_ClassB","2_Between",4,21,6,1118,42.3546878,-71.0549904,1,5,10,"Financial District",744477
222196,34,"2005Q2","1_ClassA","2_Between",3,21,3,2194,42.3518466,-71.0721709,NA,NA,NA,"Back Bay",807425
222200,18,"2005Q2","2_ClassB","1_Net",6,14,4,1154,42.3547882,-71.0615835,1,1,5,"Midtown",649060
222204,15,"2005Q2","2_ClassB","2_Between",6,93,2,712,42.3428694,-71.0841636,NA,NA,NA,"Back Bay",628791
222210,29,"2005Q2","2_ClassB","2_Between",3,15,2,2600,42.35163,-71.072705,1,3,5,"Back Bay",807431
222228,42,"2005Q2","1_ClassA","3_FullService",2,14,18,25068,42.3561207,-71.0538135,1,5,5,"Financial District",857797
222290,27,"2005Q2","2_ClassB","3_FullService",14,0,6,2380,42.3586715,-71.059765,5,NA,NA,"Financial District",243671
222305,35,"2005Q2","1_ClassA","2_Between",7,9,5,5566,42.346937,-71.080735,NA,NA,NA,"Back Bay",566402
222307,23.5,"2005Q2","2_ClassB","2_Between",3,24,6,3558,42.358359,-71.054408,1,1,5,"Financial District",796393
222323,27,"2005Q2","1_ClassA","1_Net",11,15,17,4584,42.350276,-71.074244,5,NA,NA,"Back Bay",350711
222323,20,"2005Q2","1_ClassA","1_Net",2,17,2,9565,42.350276,-71.074244,5,NA,NA,"Back Bay",836044
222333,17,"2005Q2","1_ClassA","2_Between",1,19,2,2404,42.384754,-71.0714707,1,5,5,"Charlestown/East Boston",926722
222352,38,"2005Q2","1_ClassA","3_FullService",2,5,8,7899,42.3538426,-71.0573648,1,5,5,"Financial District",857794
222360,46,"2005Q2","1_ClassA","3_FullService",2,23,36,2657,42.3569291,-71.0549697,1,5,5,"Financial District",855957
222362,32,"2005Q2","1_ClassA","1_Net",1,38,3,4886,42.360559,-71.060684,1,5,5,"Financial District",870342
222380,34,"2005Q2","1_ClassA","3_FullService",2,27,9,2222,42.3533061,-71.0563324,1,5,5,"Financial District",850367
222389,34,"2005Q2","1_ClassA","2_Between",2,9,8,7200,42.3508873,-71.0756844,1,5,5,"Back Bay",867960
222389,32,"2005Q2","1_ClassA","2_Between",3,9,5,3157,42.3508873,-71.0756844,1,5,5,"Back Bay",791915
222843,35,"2005Q2","1_ClassA","2_Between",1,21,1,1468,42.3475266,-71.0783376,1,5,5,"Back Bay",891739
222843,35,"2005Q2","1_ClassA","2_Between",2,20,4,878,42.3475266,-71.0783376,1,5,5,"Back Bay",866675
861442,27,"2005Q2","2_ClassB","2_Between",1,76,4,3070,42.3486289,-71.0745834,1,3,5,"Back Bay",896972
861442,27,"2005Q2","2_ClassB","2_Between",1,76,3,1542,42.3486289,-71.0745834,1,3,5,"Back Bay",875511
9934,27,"2005Q3","1_ClassA","2_Between",4,6,3,1250,42.3556124,-71.0575809,1,5,10,"Financial District",817459
41741,24,"2005Q3","1_ClassA","2_Between",9,18,8,1397,42.3557314,-71.0615894,NA,NA,NA,"Financial District",541774
222071,20,"2005Q3","2_ClassB","3_FullService",1,27,8,918,42.358229,-71.058673,5,NA,NA,"Financial District",1120900
222077,45,"2005Q3","1_ClassA","2_Between",1,40,28,6385,42.3472908,-71.0817203,NA,NA,NA,"Back Bay",933143
222077,35,"2005Q3","1_ClassA","2_Between",3,39,4,6827,42.3472908,-71.0817203,NA,NA,NA,"Back Bay",1144956
222127,38,"2005Q3","1_ClassA","3_FullService",1,21,15,1697,42.3569544,-71.053969,1,5,5,"Financial District",1121169
222127,38,"2005Q3","1_ClassA","3_FullService",1,21,15,1648,42.3569544,-71.053969,1,5,5,"Financial District",1121167
222127,38,"2005Q3","1_ClassA","3_FullService",7,19,16,7200,42.3569544,-71.053969,1,5,5,"Financial District",631382
222142,30,"2005Q3","1_ClassA","2_Between",0,14,5,1665,42.3509515,-71.0716196,5,NA,NA,"Back Bay",1176415
222145,20,"2005Q3","1_ClassA","1_Net",1,14,3,41819,42.3506119,-71.0734893,1,10,10,"Back Bay",1070068
222145,20,"2005Q3","1_ClassA","1_Net",1,14,4,42813,42.3506119,-71.0734893,1,10,10,"Back Bay",1070070
222145,20,"2005Q3","1_ClassA","1_Net",1,14,7,19449,42.3506119,-71.0734893,1,10,10,"Back Bay",1070073
222145,20,"2005Q3","1_ClassA","1_Net",1,14,9,19032,42.3506119,-71.0734893,1,10,10,"Back Bay",1070075
222145,20,"2005Q3","1_ClassA","1_Net",1,14,11,19692,42.3506119,-71.0734893,1,10,10,"Back Bay",1070076
222145,20,"2005Q3","1_ClassA","1_Net",1,14,5,43420,42.3506119,-71.0734893,1,10,10,"Back Bay",1070071
222145,20,"2005Q3","1_ClassA","1_Net",1,14,6,39133,42.3506119,-71.0734893,1,10,10,"Back Bay",1070072
222145,20,"2005Q3","1_ClassA","1_Net",1,14,8,19441,42.3506119,-71.0734893,1,10,10,"Back Bay",1070074
222182,31,"2005Q3","1_ClassA","2_Between",15,1,8,5967,42.356538,-71.056433,NA,NA,NA,"Financial District",221005
222188,28,"2005Q3","2_ClassB","2_Between",2,22,11,6483,42.3546878,-71.0549904,1,5,10,"Financial District",872057
222200,18,"2005Q3","2_ClassB","1_Net",1,16,3,1510,42.3547882,-71.0615835,1,1,5,"Midtown",1067810
222200,18,"2005Q3","2_ClassB","1_Net",1,16,4,1295,42.3547882,-71.0615835,1,1,5,"Midtown",1067803
